lab,trial_type,subid_unique,method,session_error,looking_time_mean,looking_time_var
irlconcordia,TRAIN,irlconcordia:mb12s29,eyetracking,0,2.4458192610799534,3.912023005428146
irlconcordia,TRAIN,irlconcordia:mb12s31,eyetracking,0,0.5128236264286637,0.611503191519435
irlconcordia,TRAIN,irlconcordia:mb12s33,eyetracking,0,2.560709613203501,3.9535880837932034
irlconcordia,TRAIN,irlconcordia:mb12s39,eyetracking,0,2.0320878452963655,3.3525951998229377
irlconcordia,TRAIN,irlconcordia:mb12s40,eyetracking,1,2.4309783077624445,2.2426015156646817
irlconcordia,TRAIN,irlconcordia:mb12s42,eyetracking,0,1.7038385878555846,0.10440505935479062
irlconcordia,TRAIN,irlconcordia:mb6s01,eyetracking,0,2.5521758143231037,3.376264115116944
irlconcordia,TRAIN,irlconcordia:mb6s03,eyetracking,0,2.65077413328248,2.972015746936675
irlconcordia,TRAIN,irlconcordia:mb6s04,eyetracking,0,2.1234584270966104,4.582108293051383
irlconcordia,TRAIN,irlconcordia:mb6s05,eyetracking,0,0.7839038269308259,2.260945702001506
irlconcordia,TRAIN,irlconcordia:mb6s07,eyetracking,0,2.6210388241125804,1.2332014549860664
irlconcordia,TRAIN,irlconcordia:mb6s09,eyetracking,0,2.8780742300857587,-2.2462047595579344
irlconcordia,TRAIN,irlconcordia:mb6s10,eyetracking,0,2.425687290128029,0.8096849968078952
irlconcordia,TRAIN,irlconcordia:mb6s11,eyetracking,0,2.4300984132930052,3.4099654958206553
irlconcordia,TRAIN,irlconcordia:mb6s12,eyetracking,1,2.893422654729421,-7.706262975199833
irlconcordia,TRAIN,irlconcordia:mb6s13,eyetracking,0,0.9764446546939021,-0.24686007793152578
irlconcordia,TRAIN,irlconcordia:mb6s14,eyetracking,0,1.1832597627283945,-2.4763434191275118
irlconcordia,TRAIN,irlconcordia:mb6s15,eyetracking,0,1.6544112780768316,2.089416624701914
irlconcordia,TRAIN,irlconcordia:mb6s16,eyetracking,0,1.8976198599275322,3.5963748350410114
irlconcordia,TRAIN,irlconcordia:mb6s17,eyetracking,0,2.2507653442642495,3.9653068673209884
irlconcordia,TRAIN,irlconcordia:mb6s18,eyetracking,1,2.8237570088141806,-2.5257286443082627
irlconcordia,TRAIN,irlconcordia:mb6s20,eyetracking,0,2.8329191831480793,0.1310721210937251
irlconcordia,TRAIN,irlconcordia:mb6s27,eyetracking,0,2.3636801923538564,2.1482443951145
irlconcordia,TRAIN,irlconcordia:mb6s34,eyetracking,0,2.6358378669882856,1.443158981806857
islnotredame,ADS,islnotredame:p18mb1,hpp,0,1.9734037133642357,1.5805139286883643
islnotredame,ADS,islnotredame:p19mb2,hpp,0,1.9900637305286193,2.533956372106036
islnotredame,ADS,islnotredame:p20mb3,hpp,0,1.9110228900548727,2.8459481630382855
islnotredame,ADS,islnotredame:p21mb4,hpp,0,2.1150952033472823,3.3060486948290433
islnotredame,ADS,islnotredame:p22mb5,hpp,0,0.9490966835993326,-0.3306508388848291
islnotredame,ADS,islnotredame:p23mb6,hpp,0,1.7552899680180762,3.7396484308254587
islnotredame,ADS,islnotredame:p24mb7,hpp,0,2.265765494855509,3.7575589498371653
islnotredame,ADS,islnotredame:p25mb8,hpp,0,1.7054978111289711,2.434583847666314
islnotredame,ADS,islnotredame:p26mb9,hpp,0,2.1033259008921616,3.453650199167871
islnotredame,ADS,islnotredame:p27mb10,hpp,0,0.8282242530057045,0.7158905426790275
islnotredame,ADS,islnotredame:p28mb11,hpp,0,1.6748744677182745,2.6881187968717795
islnotredame,ADS,islnotredame:p29mb12,hpp,0,1.3898193908957526,2.10554415061166
islnotredame,ADS,islnotredame:p30mb13,hpp,0,2.2936704756044715,3.487385665439995
islnotredame,ADS,islnotredame:p31mb14,hpp,0,1.171242979703017,2.0579330988787294
islnotredame,ADS,islnotredame:p32mb15,hpp,0,1.1899752946820823,0.8166109392015566
islnotredame,ADS,islnotredame:p33mb16,hpp,0,1.3872106079042437,1.9277170634659337
islnotredame,ADS,islnotredame:p34mb17,hpp,0,0.7953088353133719,-0.6717025197859938
islnotredame,ADS,islnotredame:p35mb18,hpp,0,1.8553796000242884,2.9292414698571383
islnotredame,ADS,islnotredame:p36mb19,hpp,0,1.3793641526026328,1.1579263770405797
islnotredame,ADS,islnotredame:p37mb20,hpp,0,1.360463601085369,1.8940276800643736
islnotredame,ADS,islnotredame:p38mb21,hpp,1,2.1638257728252195,3.8547238075189214
islnotredame,ADS,islnotredame:p39mb22,hpp,0,1.917271815909224,3.192808091071182
islnotredame,ADS,islnotredame:p40mb23,hpp,0,1.7135456436851402,3.0184056928474137
islnotredame,ADS,islnotredame:p41mb24,hpp,0,0.9471593555366212,1.367271419521948
islnotredame,ADS,islnotredame:p42mb25,hpp,0,2.105337698013473,2.7834378788282583
islnotredame,ADS,islnotredame:p43mb26,hpp,0,1.4878068576393748,2.4204092182824293
islnotredame,ADS,islnotredame:p44mb27,hpp,0,1.259135478000652,0.4845596631303024
islnotredame,ADS,islnotredame:p45mb28,hpp,0,1.306472983117802,1.2762330870063812
islnotredame,ADS,islnotredame:p46mb29,hpp,0,1.6406458395582935,2.6133354630348826
islnotredame,ADS,islnotredame:p47mb30,hpp,0,1.1930887877238572,0.7097859495873327
islnotredame,ADS,islnotredame:p48mb31,hpp,0,1.2769327963739985,1.2830321929854709
islnotredame,ADS,islnotredame:p50mb32,hpp,0,1.4969688575389792,2.8108457231891073
islnotredame,IDS,islnotredame:p18mb1,hpp,0,2.1972662431348544,2.9451787195887604
islnotredame,IDS,islnotredame:p19mb2,hpp,0,1.876330370678325,3.255604468360775
islnotredame,IDS,islnotredame:p20mb3,hpp,0,2.24195890867639,2.8666370469865314
islnotredame,IDS,islnotredame:p21mb4,hpp,0,1.9220930459517807,3.0779595000213393
islnotredame,IDS,islnotredame:p22mb5,hpp,0,2.045222051536041,3.6306178201331467
islnotredame,IDS,islnotredame:p23mb6,hpp,0,2.381095858612559,3.4686719789316736
islnotredame,IDS,islnotredame:p24mb7,hpp,0,2.1681961899553936,3.602785419873121
islnotredame,IDS,islnotredame:p25mb8,hpp,0,0.8778097450558736,-0.4394445230367849
islnotredame,IDS,islnotredame:p26mb9,hpp,0,2.489946014168483,3.134698432762793
islnotredame,IDS,islnotredame:p27mb10,hpp,0,1.1590015886808935,1.7984501674567546
islnotredame,IDS,islnotredame:p28mb11,hpp,0,1.5192122843605442,2.0370782534846805
islnotredame,IDS,islnotredame:p29mb12,hpp,0,1.8402718170323165,3.138717472174703
islnotredame,IDS,islnotredame:p30mb13,hpp,0,2.065041481699869,3.5640378037316074
islnotredame,IDS,islnotredame:p31mb14,hpp,0,1.3867942361615415,2.4577314891760973
islnotredame,IDS,islnotredame:p32mb15,hpp,0,1.9363286787361618,3.1053679587092673
islnotredame,IDS,islnotredame:p33mb16,hpp,0,1.7657234546772134,3.1155202402145377
islnotredame,IDS,islnotredame:p34mb17,hpp,0,1.7973272735315184,3.1904158664480176
islnotredame,IDS,islnotredame:p35mb18,hpp,0,1.6750617818680649,3.3021579930060363
islnotredame,IDS,islnotredame:p36mb19,hpp,0,2.3660292655505804,3.0975348515372194
islnotredame,IDS,islnotredame:p37mb20,hpp,0,1.9369054423872032,2.4855234059833626
islnotredame,IDS,islnotredame:p38mb21,hpp,1,1.9724303588647087,4.097014990773197
islnotredame,IDS,islnotredame:p39mb22,hpp,0,2.388177755751056,3.6200550832577623
islnotredame,IDS,islnotredame:p40mb23,hpp,0,1.5796657541004302,3.677883688317374
islnotredame,IDS,islnotredame:p41mb24,hpp,0,1.0412479712785387,1.5440989948742796
islnotredame,IDS,islnotredame:p42mb25,hpp,0,2.255899587475981,3.5978588856235953
islnotredame,IDS,islnotredame:p43mb26,hpp,0,1.5705931286105332,1.550348714821818
islnotredame,IDS,islnotredame:p44mb27,hpp,0,1.9955163067420747,3.425148618456097
islnotredame,IDS,islnotredame:p45mb28,hpp,0,1.8102131478863017,3.1273968090596376
islnotredame,IDS,islnotredame:p46mb29,hpp,0,2.338072885923599,3.71255399289386
islnotredame,IDS,islnotredame:p47mb30,hpp,0,1.1016077976479082,1.1809604685651716
islnotredame,IDS,islnotredame:p48mb31,hpp,0,1.892641220175973,3.1104160025874377
islnotredame,IDS,islnotredame:p50mb32,hpp,0,1.3725756889789527,2.5080614254608307
islnotredame,TRAIN,islnotredame:p18mb1,hpp,0,2.441694648698246,4.116233451302453
islnotredame,TRAIN,islnotredame:p19mb2,hpp,0,2.736799614388196,1.6362770001853204
islnotredame,TRAIN,islnotredame:p20mb3,hpp,0,2.078128179597306,3.1262341035595216
islnotredame,TRAIN,islnotredame:p21mb4,hpp,0,2.7473029650239114,2.488993329591885
islnotredame,TRAIN,islnotredame:p22mb5,hpp,0,2.3263504465443074,4.7953599115649
islnotredame,TRAIN,islnotredame:p23mb6,hpp,0,1.9309415333613922,1.9061459282284918
islnotredame,TRAIN,islnotredame:p24mb7,hpp,0,2.360618124244655,4.700022265425918
islnotredame,TRAIN,islnotredame:p25mb8,hpp,0,1.7713016273256588,0.3023335878747246
islnotredame,TRAIN,islnotredame:p26mb9,hpp,0,2.4429120930853236,4.301346543185264
islnotredame,TRAIN,islnotredame:p27mb10,hpp,0,2.216700353836876,4.3123459552727175
islnotredame,TRAIN,islnotredame:p28mb11,hpp,0,2.426747735614468,3.3157499447168663
islnotredame,TRAIN,islnotredame:p29mb12,hpp,0,2.184308185402992,3.757612863610203
islnotredame,TRAIN,islnotredame:p30mb13,hpp,0,1.8670988257738705,0.5555185485592253
islnotredame,TRAIN,islnotredame:p31mb14,hpp,0,2.6885615245183474,1.7502817910442414
islnotredame,TRAIN,islnotredame:p32mb15,hpp,0,2.353183145757137,4.723753061687129
islnotredame,TRAIN,islnotredame:p33mb16,hpp,0,2.459802494192089,2.2741486321916566
islnotredame,TRAIN,islnotredame:p34mb17,hpp,0,1.7325401095680837,2.4894007030529126
islnotredame,TRAIN,islnotredame:p35mb18,hpp,0,2.5382894263531135,4.05182126018748
islnotredame,TRAIN,islnotredame:p36mb19,hpp,0,2.556490605958296,3.2086482005727603
islnotredame,TRAIN,islnotredame:p37mb20,hpp,0,2.302285047985044,4.080705302295648
islnotredame,TRAIN,islnotredame:p38mb21,hpp,1,2.04788637302428,2.9996637601228144
islnotredame,TRAIN,islnotredame:p39mb22,hpp,0,2.420457013588935,3.3610429420553087
islnotredame,TRAIN,islnotredame:p40mb23,hpp,0,1.7969957360233013,2.6244515033837037
islnotredame,TRAIN,islnotredame:p41mb24,hpp,0,2.7955725586301567,-10.925138800068034
islnotredame,TRAIN,islnotredame:p42mb25,hpp,0,2.7778871606909896,-9.538844438948143
islnotredame,TRAIN,islnotredame:p43mb26,hpp,0,1.83441977302195,0.14032222017284438
islnotredame,TRAIN,islnotredame:p44mb27,hpp,0,2.203813930894025,4.590246220544432
islnotredame,TRAIN,islnotredame:p45mb28,hpp,0,1.6313950797861427,2.263688119431448
islnotredame,TRAIN,islnotredame:p46mb29,hpp,0,2.4496248356433603,4.416650862656125
islnotredame,TRAIN,islnotredame:p47mb30,hpp,0,2.09642156171452,4.346756802501657
islnotredame,TRAIN,islnotredame:p48mb31,hpp,0,2.3956655160100575,4.0797859733895505
islnotredame,TRAIN,islnotredame:p50mb32,hpp,0,2.482487058269233,1.41687012181201
isplabmcgill,ADS,isplabmcgill:m11,hpp,0,1.7657087920281125,3.1737778362222504
isplabmcgill,ADS,isplabmcgill:m12,hpp,0,1.8233388823813776,2.9496311157641335
isplabmcgill,ADS,isplabmcgill:m13,hpp,0,1.9286186519452522,2.7194742215902283
isplabmcgill,ADS,isplabmcgill:m14,hpp,0,1.2524057618475264,1.9941343124545625
isplabmcgill,ADS,isplabmcgill:m15,hpp,0,1.5546296759391054,1.933656329111816
isplabmcgill,ADS,isplabmcgill:m16,hpp,0,1.9627321482133553,3.3129982216153624
isplabmcgill,ADS,isplabmcgill:m17,hpp,0,2.0589836997774396,2.8418069016763234
isplabmcgill,ADS,isplabmcgill:m18,hpp,0,1.369275355950296,2.2266062693243702
isplabmcgill,ADS,isplabmcgill:m20,hpp,0,1.6094379124341003,1.7312601867785355
isplabmcgill,ADS,isplabmcgill:m22,hpp,0,1.5960993479949197,1.843126525776063
isplabmcgill,ADS,isplabmcgill:m23,hpp,0,1.5712166996139025,1.334916476688538
isplabmcgill,ADS,isplabmcgill:m24,hpp,0,1.125335358808863,1.592201283004827
isplabmcgill,ADS,isplabmcgill:m25,hpp,0,1.4770487243883548,
isplabmcgill,ADS,isplabmcgill:m27,hpp,0,2.119112874442695,3.017771805376021
isplabmcgill,ADS,isplabmcgill:m28,hpp,0,2.0710732920093196,0.547967254046611
isplabmcgill,ADS,isplabmcgill:m29,hpp,0,2.005357607698733,3.0401242594935174
isplabmcgill,IDS,isplabmcgill:m11,hpp,0,1.527956670566217,1.4842920788540959
isplabmcgill,IDS,isplabmcgill:m12,hpp,0,2.2497116033869777,3.747336349957949
isplabmcgill,IDS,isplabmcgill:m13,hpp,0,1.9073178098623271,2.8044109111574325
isplabmcgill,IDS,isplabmcgill:m14,hpp,0,1.6059317731048126,2.554720850558361
isplabmcgill,IDS,isplabmcgill:m15,hpp,0,1.5939858078751787,2.0287200136273182
isplabmcgill,IDS,isplabmcgill:m16,hpp,0,2.2077248119700856,3.427518400547784
isplabmcgill,IDS,isplabmcgill:m17,hpp,0,2.314316015869744,3.9259529319283106
isplabmcgill,IDS,isplabmcgill:m18,hpp,0,1.7839512867802432,3.2096830336760624
isplabmcgill,IDS,isplabmcgill:m20,hpp,0,1.6255572943139835,1.6825472994328914
isplabmcgill,IDS,isplabmcgill:m22,hpp,0,2.1180611126448907,3.263337724033622
isplabmcgill,IDS,isplabmcgill:m23,hpp,0,2.1335745502597634,2.6159349121944047
isplabmcgill,IDS,isplabmcgill:m24,hpp,0,1.685240875849601,2.7398126530424474
isplabmcgill,IDS,isplabmcgill:m25,hpp,0,1.017040634974298,-0.6732465188536091
isplabmcgill,IDS,isplabmcgill:m27,hpp,0,2.418366125979756,2.854013578701073
isplabmcgill,IDS,isplabmcgill:m28,hpp,0,2.188295946591918,1.49146485872543
isplabmcgill,IDS,isplabmcgill:m29,hpp,0,2.3617969526258915,3.4936793233446166
isplabmcgill,TRAIN,isplabmcgill:m11,hpp,0,2.180417459019838,3.9279593447265
isplabmcgill,TRAIN,isplabmcgill:m12,hpp,0,2.2412414627529937,3.961408230608889
isplabmcgill,TRAIN,isplabmcgill:m13,hpp,0,2.2316260040535516,4.227739174659306
isplabmcgill,TRAIN,isplabmcgill:m14,hpp,0,1.7448425494403033,-0.44871191511144626
isplabmcgill,TRAIN,isplabmcgill:m15,hpp,0,2.294048761971759,4.609106926845233
isplabmcgill,TRAIN,isplabmcgill:m16,hpp,0,2.2767543329595243,4.560533110793388
isplabmcgill,TRAIN,isplabmcgill:m17,hpp,0,2.696652156149841,2.3327068435465685
isplabmcgill,TRAIN,isplabmcgill:m18,hpp,0,2.1471001901536506,1.7893899975793195
isplabmcgill,TRAIN,isplabmcgill:m20,hpp,0,2.688527534613346,-0.5025268209512948
isplabmcgill,TRAIN,isplabmcgill:m22,hpp,0,2.3660292655505804,4.489885589132571
isplabmcgill,TRAIN,isplabmcgill:m23,hpp,0,2.498151876538021,3.967253339494093
isplabmcgill,TRAIN,isplabmcgill:m24,hpp,0,1.8601966307812836,2.9784055287297138
isplabmcgill,TRAIN,isplabmcgill:m25,hpp,0,2.4414770918606643,1.9126783238017335
isplabmcgill,TRAIN,isplabmcgill:m27,hpp,0,2.663052835171474,2.943006374530912
isplabmcgill,TRAIN,isplabmcgill:m28,hpp,0,2.2428350885882717,1.9126783238017335
isplabmcgill,TRAIN,isplabmcgill:m29,hpp,0,2.6239436918052106,1.934300156010165
jmucdl,ADS,jmucdl:40001,eyetracking,0,-1.537093995310933,-2.3811338333177514
jmucdl,ADS,jmucdl:40002,eyetracking,0,0.7542432206530861,0.45788004090343937
jmucdl,ADS,jmucdl:40003,eyetracking,0,0.5211731034678858,0.4124219067188939
jmucdl,ADS,jmucdl:40004,eyetracking,0,0.29266961396282004,
jmucdl,ADS,jmucdl:40005,eyetracking,0,1.2734988669745464,1.1053009805225662
jmucdl,ADS,jmucdl:40006,eyetracking,1,,
jmucdl,ADS,jmucdl:40007,eyetracking,0,1.3487222882121337,1.3540014287152948
jmucdl,ADS,jmucdl:40008,eyetracking,0,1.0508216248317612,1.7209792871670078
jmucdl,ADS,jmucdl:40009,eyetracking,0,1.252762968495368,
jmucdl,ADS,jmucdl:40010,eyetracking,0,0.44468582126144557,1.463671982141235
jmucdl,ADS,jmucdl:40011,eyetracking,0,0.8131521902470835,2.319442691874512
jmucdl,ADS,jmucdl:40012,eyetracking,1,0.9726710653102627,0.40309563645942975
jmucdl,ADS,jmucdl:40013,eyetracking,0,1.0260415958332743,
jmucdl,ADS,jmucdl:40014,eyetracking,0,2.130609828254235,
jmucdl,ADS,jmucdl:40015,eyetracking,0,1.0152324913216204,2.7236049168263747
jmucdl,ADS,jmucdl:40016,eyetracking,0,-11.512925464970229,-24.740649358032382
jmucdl,ADS,jmucdl:40017,eyetracking,1,-11.512925464970229,-24.740649358032382
jmucdl,ADS,jmucdl:40018,eyetracking,1,1.608437412100517,0.7811809513934937
jmucdl,ADS,jmucdl:40019,eyetracking,0,,
jmucdl,ADS,jmucdl:40020,eyetracking,0,1.0188473201992472,
jmucdl,ADS,jmucdl:40021,eyetracking,0,,
jmucdl,ADS,jmucdl:40022,eyetracking,0,1.7707060600302227,2.839736141927585
jmucdl,ADS,jmucdl:40023,eyetracking,0,1.142629971532732,2.4130059027424973
jmucdl,ADS,jmucdl:40024,eyetracking,0,2.1138429683971682,
jmucdl,ADS,jmucdl:40025,eyetracking,0,-0.8915981192837836,
jmucdl,ADS,jmucdl:40026,eyetracking,0,0.62057648772511,
jmucdl,ADS,jmucdl:40027,eyetracking,0,0.2911774564732304,-0.1617388690946053
jmucdl,ADS,jmucdl:40028,eyetracking,0,1.8301785791319998,-1.7484126647246896
jmucdl,ADS,jmucdl:40029,eyetracking,0,1.1969481893889715,
jmucdl,ADS,jmucdl:40030,eyetracking,0,,
jmucdl,ADS,jmucdl:40031,eyetracking,0,1.5560381905587495,3.805219342268162
jmucdl,ADS,jmucdl:40032,eyetracking,0,1.4895276157615427,2.2991826445589503
jmucdl,IDS,jmucdl:40001,eyetracking,0,-11.512925464970229,-24.740649358032382
jmucdl,IDS,jmucdl:40002,eyetracking,0,1.2172838183856083,2.1508571426528538
jmucdl,IDS,jmucdl:40003,eyetracking,0,0.9028677115420144,1.4604149522416123
jmucdl,IDS,jmucdl:40004,eyetracking,0,1.1378330018213911,
jmucdl,IDS,jmucdl:40005,eyetracking,0,1.1999647829283973,1.2374462643834745
jmucdl,IDS,jmucdl:40006,eyetracking,1,,
jmucdl,IDS,jmucdl:40007,eyetracking,0,1.9967390499145936,2.8223684759689887
jmucdl,IDS,jmucdl:40008,eyetracking,0,0.08923418250378291,0.5661216644840906
jmucdl,IDS,jmucdl:40009,eyetracking,0,0.974559639998131,-4.122744036743799
jmucdl,IDS,jmucdl:40010,eyetracking,0,0.12221763272424911,
jmucdl,IDS,jmucdl:40011,eyetracking,0,2.599722324216582,
jmucdl,IDS,jmucdl:40012,eyetracking,1,0.19885085874516534,-3.547379891840236
jmucdl,IDS,jmucdl:40013,eyetracking,0,1.0595248999600628,0.2840128490773967
jmucdl,IDS,jmucdl:40014,eyetracking,0,1.8453002361560848,
jmucdl,IDS,jmucdl:40015,eyetracking,0,2.130609828254235,
jmucdl,IDS,jmucdl:40016,eyetracking,0,-0.3856624808119848,-1.9255194594075793
jmucdl,IDS,jmucdl:40017,eyetracking,1,-11.512925464970229,-24.740649358032382
jmucdl,IDS,jmucdl:40018,eyetracking,1,1.56304487286439,2.703053292880637
jmucdl,IDS,jmucdl:40019,eyetracking,0,,
jmucdl,IDS,jmucdl:40020,eyetracking,0,-11.512925464970229,-24.740649358032382
jmucdl,IDS,jmucdl:40021,eyetracking,0,,
jmucdl,IDS,jmucdl:40022,eyetracking,0,2.186051276738094,4.607694995971202
jmucdl,IDS,jmucdl:40023,eyetracking,0,2.2779508120356846,1.9679558237313952
jmucdl,IDS,jmucdl:40024,eyetracking,0,0.7419373447293773,
jmucdl,IDS,jmucdl:40025,eyetracking,0,1.5107219394949427,
jmucdl,IDS,jmucdl:40026,eyetracking,0,1.000631880307906,
jmucdl,IDS,jmucdl:40027,eyetracking,0,1.3265443567141166,1.5794157228452208
jmucdl,IDS,jmucdl:40028,eyetracking,0,2.206074192613202,-3.239078532185712
jmucdl,IDS,jmucdl:40029,eyetracking,0,1.5432981099295553,
jmucdl,IDS,jmucdl:40030,eyetracking,0,,
jmucdl,IDS,jmucdl:40031,eyetracking,0,1.7595805708638197,
jmucdl,IDS,jmucdl:40032,eyetracking,0,1.370164979190007,1.476964245934306
jmucdl,TRAIN,jmucdl:40001,eyetracking,0,-11.512925464970229,-24.740649358032382
jmucdl,TRAIN,jmucdl:40002,eyetracking,0,0.767790723555711,0.6425115645913654
jmucdl,TRAIN,jmucdl:40003,eyetracking,0,1.7448425494403033,3.224223500528127
jmucdl,TRAIN,jmucdl:40004,eyetracking,0,1.8082887711792657,2.6194958161059567
jmucdl,TRAIN,jmucdl:40005,eyetracking,0,1.9810014688665833,0.6931471805599453
jmucdl,TRAIN,jmucdl:40006,eyetracking,1,,
jmucdl,TRAIN,jmucdl:40007,eyetracking,0,0.837247524533702,1.8123787564307905
jmucdl,TRAIN,jmucdl:40008,eyetracking,0,1.9322457868612555,1.8963071546288552
jmucdl,TRAIN,jmucdl:40009,eyetracking,0,1.919126065148496,3.0535317318810105
jmucdl,TRAIN,jmucdl:40010,eyetracking,0,1.5129270120532565,-2.1610855307203445
jmucdl,TRAIN,jmucdl:40011,eyetracking,0,1.1233049012584813,1.0990288685533256
jmucdl,TRAIN,jmucdl:40012,eyetracking,1,0.9122827104766164,0.14427348915642513
jmucdl,TRAIN,jmucdl:40013,eyetracking,0,0.12221763272424911,-0.5025268209512956
jmucdl,TRAIN,jmucdl:40014,eyetracking,0,1.6770965609079151,-1.9255194594075806
jmucdl,TRAIN,jmucdl:40015,eyetracking,0,1.6667629790533698,-2.792791429557303
jmucdl,TRAIN,jmucdl:40016,eyetracking,0,0.8109302162163288,1.5696570424222558
jmucdl,TRAIN,jmucdl:40017,eyetracking,1,-11.512925464970229,-24.740649358032382
jmucdl,TRAIN,jmucdl:40018,eyetracking,1,1.4024137429997738,2.5848462487913437
jmucdl,TRAIN,jmucdl:40019,eyetracking,0,1.1521530555961395,1.6268946530335608
jmucdl,TRAIN,jmucdl:40020,eyetracking,0,1.3558351536351823,3.2550148714840743
jmucdl,TRAIN,jmucdl:40021,eyetracking,0,1.4861396960896067,1.8463739091679328
jmucdl,TRAIN,jmucdl:40022,eyetracking,0,2.3105532626432224,2.849966343261126
jmucdl,TRAIN,jmucdl:40023,eyetracking,0,1.987189181974749,-1.2158767088287614
jmucdl,TRAIN,jmucdl:40024,eyetracking,0,2.186612916741625,1.4293658236887357
jmucdl,TRAIN,jmucdl:40025,eyetracking,0,1.4667216102325051,2.893702316534287
jmucdl,TRAIN,jmucdl:40026,eyetracking,0,2.0294631718735947,4.062237950401757
jmucdl,TRAIN,jmucdl:40027,eyetracking,0,1.2499017362143359,1.3373141788981722
jmucdl,TRAIN,jmucdl:40028,eyetracking,0,2.386466576974748,-0.926214813071847
jmucdl,TRAIN,jmucdl:40029,eyetracking,0,0.6497176226326093,-0.4844271499114594
jmucdl,TRAIN,jmucdl:40030,eyetracking,0,1.541159071680806,2.3762815519163825
jmucdl,TRAIN,jmucdl:40031,eyetracking,0,1.706564623164823,1.5305678502763151
jmucdl,TRAIN,jmucdl:40032,eyetracking,0,1.8468787684491346,0.8837675401685956
kokuhamburg,ADS,kokuhamburg:mb01,eyetracking,1,2.018562981373752,3.217365828254061
kokuhamburg,ADS,kokuhamburg:mb02,eyetracking,0,1.7978519832272122,2.931163529737497
kokuhamburg,ADS,kokuhamburg:mb03,eyetracking,0,1.3164082336557243,1.9462101040643112
kokuhamburg,ADS,kokuhamburg:mb04,eyetracking,0,1.691939133945844,3.6968525840682713
kokuhamburg,ADS,kokuhamburg:mb05,eyetracking,0,1.3837912309017721,
kokuhamburg,ADS,kokuhamburg:mb06,eyetracking,0,1.5003668173797384,1.4318857639091225
kokuhamburg,ADS,kokuhamburg:mb07,eyetracking,0,2.1344030997538104,1.6713266760629435
kokuhamburg,ADS,kokuhamburg:mb08,eyetracking,0,1.3635373739972745,
kokuhamburg,ADS,kokuhamburg:mb09,eyetracking,0,2.1026086009613705,1.5328789904372326
kokuhamburg,ADS,kokuhamburg:mb10,eyetracking,0,2.0712833539783726,2.265511273614215
kokuhamburg,ADS,kokuhamburg:mb12,eyetracking,0,1.8777187056102373,2.5548664610453864
kokuhamburg,ADS,kokuhamburg:mb13,eyetracking,0,1.2159013751912098,2.2048877328072223
kokuhamburg,ADS,kokuhamburg:mb14,eyetracking,0,0.0,
kokuhamburg,ADS,kokuhamburg:mb17,eyetracking,0,2.1552445050953364,3.5384285881931667
kokuhamburg,ADS,kokuhamburg:mb18,eyetracking,0,-1.448148488468577,-2.2032349027602005
kokuhamburg,ADS,kokuhamburg:mb19,eyetracking,0,1.045814103101139,0.9353461145997903
kokuhamburg,ADS,kokuhamburg:mb20,eyetracking,0,1.5818102593231762,3.0541520661848254
kokuhamburg,ADS,kokuhamburg:mb21,eyetracking,0,1.5198778357214568,-0.3036262863411392
kokuhamburg,ADS,kokuhamburg:mb22,eyetracking,0,1.5079587434842465,1.765238251233628
kokuhamburg,ADS,kokuhamburg:mb23,eyetracking,0,1.3772536164677416,1.3377420436626868
kokuhamburg,ADS,kokuhamburg:mb24,eyetracking,0,1.5165913620677485,3.3984681050171615
kokuhamburg,ADS,kokuhamburg:mb26,eyetracking,0,0.8544153281560676,0.9455543449205879
kokuhamburg,ADS,kokuhamburg:mb27,eyetracking,0,0.7080357930536959,2.3183731366746567
kokuhamburg,ADS,kokuhamburg:mb28,eyetracking,0,0.9653529678722276,0.18989991124603384
kokuhamburg,ADS,kokuhamburg:mb29,eyetracking,0,1.501852701754163,1.7307347673902804
kokuhamburg,ADS,kokuhamburg:mb30,eyetracking,0,1.8880792402337323,2.656278663719736
kokuhamburg,ADS,kokuhamburg:mb32,eyetracking,0,1.821048547934586,2.087872980326109
kokuhamburg,IDS,kokuhamburg:mb01,eyetracking,1,1.9744281879765466,2.9988370914717555
kokuhamburg,IDS,kokuhamburg:mb02,eyetracking,0,0.7762620872704519,2.4530059685984433
kokuhamburg,IDS,kokuhamburg:mb03,eyetracking,0,2.409194828052304,0.18336268130236605
kokuhamburg,IDS,kokuhamburg:mb04,eyetracking,0,2.427454075039915,1.4362742934249104
kokuhamburg,IDS,kokuhamburg:mb05,eyetracking,0,,
kokuhamburg,IDS,kokuhamburg:mb06,eyetracking,0,1.9196150627132524,2.0103830430394702
kokuhamburg,IDS,kokuhamburg:mb07,eyetracking,0,1.8178061781661559,1.7839451277467189
kokuhamburg,IDS,kokuhamburg:mb08,eyetracking,0,-11.512925464970229,
kokuhamburg,IDS,kokuhamburg:mb09,eyetracking,0,1.9682308917514508,3.62166493461828
kokuhamburg,IDS,kokuhamburg:mb10,eyetracking,0,1.491779868965868,3.3657791631872436
kokuhamburg,IDS,kokuhamburg:mb12,eyetracking,0,1.4973884086254774,1.4447923535141904
kokuhamburg,IDS,kokuhamburg:mb13,eyetracking,0,1.9823798288367047,
kokuhamburg,IDS,kokuhamburg:mb14,eyetracking,0,1.0260415958332743,
kokuhamburg,IDS,kokuhamburg:mb17,eyetracking,0,1.9605641574424162,3.589239581368745
